X,Y,Employee_t
-8899759.723,4480474.567,cns16
-8899803.656,4480639.387,cns16
-8900018.375,4480378.928,cns16
-8900056.407,4480522.622,cns16
-8899894.725,4480589.52,cns16
-8899847.599,4480583.046,cns18
-8899932.036,4480286.705,cns18
-8900081.354,4480321.17,cns18
-8899805.722,4480387.602,cns18
-8899955.074,4480399.32,cns18
-8899919.998,4480728.764,cns18
-8899986.106,4480760.794,cns19
-8900087.531,4480439.928,cns19
-8899756.422,4480620.449,cns20
-8899751.694,4480403.569,cns20
-8900055.958,4480616.357,cns20
-8899913.656,4480331.743,cns05
-8900162.279,4480085.332,cns05
-8900088.268,4480105.82,cns05
-8900095.381,4480223.106,cns06
-8900046.075,4480048.157,cns06
-8899983.922,4480358,cns07
-8899972.355,4480291.004,cns07
-8900182.628,4480157.65,cns07
-8900076.065,4480383.05,cns07
-8900116.439,4480306.406,cns07
-8900040.148,4480268.434,cns09
-8899992.994,4480214.752,cns11
-8900013.98,4480124.557,cns11
-8900132.416,4480162.001,cns12
-8900176.465,4480219.374,cns14
-8900052.737,4480338.767,cns14
-8900046.283,4480171.195,cns15
-8899924.96,4480398.357,cns16
-8900232.022,4480320.623,cns16
-8900221.251,4480097.538,cns16
-8900179.286,4480272.412,cns16
-8899929.157,4480234.09,cns16
-8900154.113,4480351.34,cns18
-8899447.81,4481787.866,cns04
-8899711.099,4481428.157,cns05
-8899615.271,4481517.21,cns05
-8899665.43,4481556.412,cns05
-8899674.402,4481368.17,cns05
-8899715.441,4481733.528,cns05
-8899777.316,4481797.493,cns05
-8899732.012,4481799.549,cns06
-8899578.063,4481731.867,cns07
-8899582.835,4481646.679,cns07
-8899857.06,4481732.699,cns08
-8899652.618,4481834.324,cns08
-8899509.408,4481751.658,cns08
-8899681.61,4481490.669,cns09
-8899789.251,4481617.857,cns10
-8899637.678,4481692.478,cns10
-8899780.223,4481852.285,cns10
-8899649.531,4481762.94,cns12
-8899843.248,4481805.436,cns12
-8899629.818,4481424.005,cns12
-8899806.687,4481748.323,cns14
-8899587.308,4481863.304,cns14
-8899764.84,4481690.408,cns14
-8899703.648,4481665.033,cns15
-8899732.415,4481531.544,cns15
-8899522.489,4481822.402,cns15
-8899845.697,4481574.049,cns16
-8899815.9,4481684.153,cns16
-8899635.034,4481621.076,cns16
-8899521.93,4481687.626,cns16
-8899549.38,4481489.575,cns16
-8899768.178,4481471.138,cns16
-8899728.489,4481598.039,cns18
-8899465.07,4481644.358,cns18
-8899797.885,4481564.664,cns18
-8899818.781,4481521.583,cns18
-8899526.7,4481614.127,cns18
-8899581.316,4481789.42,cns18
-8899527.198,4481901.933,cns18
-8899569.803,4481572.328,cns18
-8899901.122,4481676.451,cns18
-8900001.353,4481259.009,cns04
-8900041.478,4481192.155,cns05
-8900221.47,4481041.35,cns05
-8900241.811,4481278.606,cns06
-8900086.493,4481058.954,cns07
-8900097.067,4480981.911,cns07
-8900080.691,4481142.018,cns07
-8900132.309,4481293.871,cns07
-8900082.329,4481250.777,cns08
-8900133.981,4481098.462,cns14
-8899937.922,4481101.686,cns15
-8900220.113,4481089.267,cns16
-8900183.079,4481150.372,cns16
-8900002.494,4481132.275,cns16
-8900237.776,4481196.345,cns18
-8900177.869,4481246.719,cns18
-8900280.224,4481227.673,cns18
-8900213.988,4480982.342,cns18
-8900151.169,4481028.583,cns18
-8900127.846,4481195.7,cns18
-8900275.41,4481101.411,cns18
-8899859.406,4481946.19,cns04
-8899937.02,4482000.035,cns05
-8900065.449,4482042.21,cns07
-8899919.94,4481908.231,cns07
-8899853.068,4481883.062,cns10
-8899968.357,4481855.685,cns13
-8899957.069,4481796.438,cns14
-8899994.004,4482043.141,cns16
-8899900.906,4481839.362,cns18
-8899878.587,4481771.485,cns18
-8899981.654,4481944.24,cns18
-8899577.789,4481638.85,cns04
-8899845.442,4481502.832,cns04
-8899910.139,4481441.426,cns05
-8899567.738,4481547.426,cns05
-8899898.157,4481322.122,cns05
-8899715.837,4481442.642,cns05
-8899985.004,4481700.584,cns06
-8899767.656,4481543.462,cns07
-8899720.778,4481371.362,cns07
-8900014.445,4481497.665,cns07
-8899528.177,4481606.926,cns07
-8899858.468,4481449.023,cns07
-8899804.381,4481219.154,cns07
-8899780.441,4481473.164,cns07
-8899858.641,4481261.613,cns08
-8899711.295,4481640.403,cns10
-8899705.064,4481509.003,cns10
-8899912.517,4481389.8,cns11
-8899656.678,4481465.111,cns11
-8899708.042,4481582.85,cns12
-8899779.509,4481613.924,cns12
-8899975.676,4481425.033,cns12
-8899909.137,4481535.208,cns13
-8899982.709,4481376.444,cns13
-8899971.214,4481750.227,cns13
-8900068.209,4481528.951,cns14
-8900044.746,4481739.78,cns14
-8899782.764,4481408.566,cns14
-8899867.557,4481645.606,cns15
-8899726.226,4481303.149,cns15
-8899745.108,4481244.462,cns15
-8899793.672,4481326.736,cns16
-8899636.579,4481396.545,cns16
-8899924.763,4481669.76,cns16
-8899844.04,4481583.247,cns16
-8899841.806,4481379.541,cns16
-8899637.653,4481532.69,cns16
-8899717.286,4481714.288,cns16
-8899919.635,4481605.884,cns17
-8899647.39,4481699.462,cns18
-8899812.421,4481268.427,cns18
-8899782.597,4481685.308,cns18
-8899663.444,4481328.723,cns18
-8899599.054,4481490.856,cns18
-8900036.802,4481618.276,cns18
-8899907.524,4481782.615,cns18
-8899976.735,4481558.356,cns18
-8899992.732,4481641.037,cns18
-8899754.687,4481775.169,cns18
-8899639.386,4481602.642,cns18
-8899518.316,4481514.964,cns18
-8899967.487,4481304.84,cns19
-8899957.077,4481482.226,cns20
-8899891.016,4481713.096,cns20
-8899794.935,4481493.959,cns04
-8899997.719,4481468.622,cns05
-8900057.744,4481381.59,cns06
-8899822.412,4481440.919,cns06
-8899856.505,4481553.668,cns07
-8899874.483,4481484.515,cns07
-8899913.568,4481162.176,cns07
-8899856.197,4481285.281,cns08
-8899976.66,4481385.321,cns12
-8899725.754,4481449.323,cns13
-8900102.531,4481259.754,cns13
-8900015.762,4481537.72,cns14
-8899810.45,4481352.298,cns14
-8899983.165,4481281.966,cns14
-8900118.296,4481438.977,cns14
-8899934.016,4481500.983,cns15
-8899878.726,4481373.362,cns15
-8900013.695,4481324.217,cns15
-8900043.558,4481247.547,cns15
-8900060.566,4481434.628,cns15
-8899921.428,4481430.649,cns16
-8900106.891,4481329.726,cns16
-8899912.132,4481289.69,cns16
-8900063.907,4481319.866,cns16
-8899927.542,4481359.46,cns16
-8900067.138,4481493.141,cns16
-8899933.218,4481230.872,cns16
-8899768.936,4481393.532,cns19
-8899687.708,4482080.837,cns06
-8899663.987,4481981.903,cns07
-8899812.016,4481877.973,cns07
-8899888.264,4482152.438,cns08
-8899756.462,4481862.636,cns09
-8899813.669,4481819.26,cns10
-8899864.224,4482068.547,cns12
-8899819.327,4482124.131,cns12
-8899768.683,4482072.605,cns13
-8899961.765,4481923.239,cns14
-8899741.075,4481943.366,cns15
-8899727.833,4482013.983,cns15
-8899906.468,4481911.095,cns15
-8899869.433,4481972.2,cns16
-8899913.358,4482060.864,cns16
-8899814.2,4482017.528,cns16
-8899959.71,4482151.507,cns18
-8899861.301,4481872.519,cns18
-8899681.678,4481915.008,cns18
-8899614.965,4482033.885,cns18
-8899797.773,4481947.99,cns19
-8899882.936,4481147.198,cns04
-8899929.505,4481047.115,cns05
-8900007.244,4480944.333,cns05
-8900029.596,4481178.028,cns05
-8899985.988,4480876.117,cns06
-8900056.809,4480939.252,cns06
-8900059.452,4481134.907,cns06
-8899982.025,4481165.399,cns07
-8899993.001,4481014.351,cns08
-8899858.271,4481052.685,cns08
-8900009.428,4481083.888,cns10
-8899870.413,4481006.946,cns14
-8900064.661,4481038.56,cns15
-8899894.994,4480939.856,cns15
-8900209.636,4481075.248,cns16
-8900127.344,4481059.766,cns16
-8900102.251,4481145.699,cns16
-8900157.785,4481124.409,cns16
-8900101.696,4480977.456,cns16
-8899935.434,4481219.571,cns16
-8899941.997,4481107.518,cns20
-8899952.877,4482265.92,cns10
-8899365.345,4483547.908,cns03
-8899477.117,4483460.149,cns05
-8899521.477,4483498.548,cns07
-8899359.007,4483484.78,cns07
-8899520.214,4483617.02,cns07
-8899559.654,4483551.81,cns12
-8899417.318,4483349.93,cns14
-8899475.902,4483560.968,cns14
-8899404.58,4483429.749,cns15
-8899425.879,4483509.949,cns15
-8899579.562,4483381.728,cns16
-8899622.747,4483518.276,cns16
-8899518.721,4483344.263,cns16
-8899458.884,4483383.312,cns18
-8899532.607,4483415.136,cns19
-8899286.338,4483369.011,cns04
-8899363.952,4483422.855,cns07
-8899492.382,4483465.031,cns07
-8899280.001,4483305.882,cns09
-8899346.872,4483331.051,cns12
-8899395.289,4483278.505,cns14
-8899436.899,4483296.189,cns14
-8899420.936,4483465.962,cns15
-8899327.838,4483262.182,cns16
-8899370.979,4483205.224,cns16
-8899408.587,4483367.06,cns16
-8899778.08,4482854.386,cns01
-8899818.666,4482787.213,cns05
-8899855.511,4482689.47,cns06
-8899918.572,4482633.217,cns07
-8899870.822,4482619.679,cns08
-8899996.84,4482684.644,cns10
-8899791.614,4482721.081,cns12
-8899910.707,4482693.839,cns12
-8899989.943,4482636.596,cns12
-8899954.596,4482842.096,cns13
-8899857.418,4482737.395,cns14
-8899959.806,4482745.749,cns14
-8899904.573,4482791.077,cns14
-8899998.907,4482898.148,cns15
-8900014.503,4482791.722,cns16
-8900101.441,4482799.404,cns16
-8899915.043,4482561.853,cns16
-8900052.137,4482696.788,cns16
-8899859.055,4482846.154,cns18
-8900050.283,4482853.569,cns18
-8899638.334,4483788.727,cns04
-8899755.514,4483794.318,cns13
-8899788.895,4483715.906,cns14
-8899724.858,4483684.211,cns15
-8899698.868,4483750.768,cns15
-8899679.834,4483681.899,cns17
-8899719.036,4483844.908,cns17
-8899811.835,4483783.575,cns18
-8899593.287,4483589.282,cns03
-8899841.91,4483342.87,cns04
-8899767.899,4483363.359,cns04
-8899775.012,4483480.644,cns05
-8899725.706,4483305.696,cns05
-8899663.553,4483615.539,cns05
-8899651.986,4483548.543,cns07
-8899862.258,4483415.189,cns07
-8899814.114,4483633.043,cns08
-8899725.914,4483428.734,cns10
-8899732.368,4483596.306,cns12
-8899796.07,4483563.945,cns12
-8899693.611,4483382.096,cns13
-8899858.917,4483529.951,cns14
-8899856.096,4483476.913,cns14
-8899604.59,4483655.896,cns16
-8899672.625,4483472.29,cns16
-8899719.779,4483525.972,cns16
-8899916.647,4483534.299,cns16
-8899900.882,4483355.076,cns16
-8899812.046,4483419.54,cns18
-8899608.788,4483491.628,cns18
-8899865.49,4483588.464,cns19
-8899316.418,4482994.831,cns03
-8899317.559,4482868.097,cns04
-8899491.03,4482768.908,cns05
-8899535.178,4482825.089,cns07
-8899433.992,4482725.873,cns07
-8899416.742,4482787.645,cns07
-8899397.393,4482986.598,cns07
-8899571.074,4482761.353,cns08
-8899375.911,4482729.009,cns08
-8899498.143,4482886.193,cns08
-8899252.986,4482837.507,cns10
-8899395.756,4482877.839,cns14
-8899455.499,4483001.855,cns14
-8899582.049,4482935.5,cns15
-8899579.227,4482882.462,cns15
-8899356.543,4482927.976,cns16
-8899449.045,4482834.283,cns16
-8899590.624,4482821.062,cns16
-8899587.136,4482994.849,cns16
-8899442.91,4482931.521,cns16
-8899519.202,4482969.493,cns16
-8899537.245,4483038.592,cns18
-8899452.747,4483073.253,cns18
-8899521.735,4483234.497,cns04
-8899724.519,4483209.16,cns04
-8899848.435,4483162.547,cns05
-8899557.696,4483127.203,cns05
-8899696.347,4483008.574,cns06
-8899654.154,4482950.911,cns06
-8899549.212,4483181.457,cns06
-8899583.305,4483294.206,cns07
-8899601.073,4483117.505,cns07
-8899541.699,4483352.294,cns08
-8899842.858,4483267.113,cns11
-8899601.283,4483225.053,cns13
-8899654.362,4483073.949,cns14
-8899622.059,4483027.311,cns15
-8899809.205,4483204.083,cns16
-8899770.358,4482988.085,cns16
-8899493.061,4483157.66,cns16
-8899660.816,4483241.521,cns18
-8899766.143,4483147.065,cns18
-8899764.912,4483267.557,cns18
-8899648.228,4483171.187,cns18
-8899703.46,4483125.859,cns18
-8899740.495,4483064.755,cns19
-8899682.492,4483309.605,cns19
-8899403.27,4483303.822,cns04
-8899567.736,4483179.421,cns06
-8899525.518,4483301.871,cns07
-8899609.313,4483399.842,cns07
-8899515.042,4483216.063,cns09
-8899422.451,4483129.116,cns10
-8899480.884,4483357.666,cns14
-8899476.538,4483082.427,cns14
-8899500.933,4483154.069,cns16
-8899537.868,4483400.772,cns16
-8899444.77,4483196.993,cns16
-8899463.804,4483265.862,cns19
-8899396.932,4483240.693,cns20
-8899543.36,4483437.426,cns05
-8899622.698,4483320.435,cns06
-8899717.973,4483211.504,cns06
-8899783.818,4483457.023,cns07
-8899675.779,4483153.84,cns07
-8899791.983,4483191.015,cns07
-8899642.45,4483455.628,cns07
-8899705.769,4483488.733,cns07
-8899675.987,4483276.879,cns08
-8899669.853,4483374.117,cns08
-8899558.862,4483339.773,cns09
-8899719.876,4483425.136,cns14
-8899643.684,4483230.241,cns15
-8899725.086,4483328.789,cns15
-8899779.783,4483374.762,cns15
-8899762.12,4483267.684,cns16
-8899822.231,4483406.09,cns16
-8899850.956,4483203.221,cns16
-8899578.585,4483487.668,cns16
-8899602.06,4483396.687,cns18
-8899812.332,4483263.333,cns20
-8899454.077,4483756.091,cns03
-8899464.637,4483825.886,cns05
-8899415.64,4483699.624,cns06
-8899555.41,4483609.775,cns07
-8899564.635,4483769.15,cns07
-8899607.434,4483779.942,cns08
-8899393.662,4483646.263,cns08
-8899504.76,4483616.27,cns11
-8899565.849,4483668.332,cns12
-8899467.457,4483664.449,cns12
-8899514.612,4483718.131,cns13
-8899609.964,4483702.032,cns14
-8899532.294,4483541.135,cns16
-8899534.779,4483812.271,cns16
-8899678.335,4483722.787,cns19
-8899456.873,4483563.24,cns19
-8899168.484,4483988.792,cns04
-8899473.06,4483831.056,cns04
-8899672.769,4484056.814,cns04
-8899541.739,4483786.808,cns05
-8899268.164,4483930.434,cns05
-8899565.705,4483891.462,cns05
-8899673.512,4483986.466,cns06
-8899353.691,4483818.075,cns07
-8899666.209,4483914.57,cns07
-8899693.959,4483858.261,cns07
-8899512.045,4483627.464,cns07
-8899562.635,4483743.726,cns07
-8899449.852,4483966.875,cns07
-8899624.753,4483840.488,cns07
-8899381.028,4483986.072,cns07
-8899233.682,4484078.42,cns07
-8899394.545,4483691.067,cns07
-8899490.23,4483745.448,cns07
-8899253.261,4483973.801,cns08
-8899371.844,4483743.686,cns08
-8899441.23,4483636.975,cns08
-8899297.8,4483808.726,cns09
-8899274.43,4483865.149,cns09
-8899232.346,4483780.071,cns12
-8899744.368,4483864.531,cns12
-8899429.605,4483861.762,cns12
-8899444.91,4483741.749,cns12
-8899300.428,4483741.45,cns13
-8899322.339,4483874.603,cns13
-8899478.806,4483913.575,cns14
-8899331.836,4483965.961,cns14
-8899422.04,4483809.441,cns14
-8899617.154,4483933.847,cns14
-8899618.343,4483754.179,cns15
-8899381.531,4483914.622,cns16
-8899196.533,4484032.186,cns16
-8899357.808,4484053.645,cns16
-8899340.101,4483674.308,cns16
-8899537.544,4483691.906,cns16
-8899230.808,4483731.552,cns16
-8899481.315,4483556.716,cns16
-8899170.416,4484098.694,cns16
-8899736.799,4483925.629,cns16
-8899439.024,4483499.124,cns16
-8899521.432,4483891.805,cns16
-8899277.318,4483699.883,cns17
-8899215.086,4483895.831,cns18
-8899200.393,4483825.907,cns18
-8899290.336,4484034.881,cns18
-8899582.368,4483614.815,cns18
-8899554.335,4483828.38,cns19
-8899418.255,4483590.314,cns19
-8899358.983,4483615.622,cns19
-8899193.964,4484054.861,cns04
-8899309.619,4483834.349,cns04
-8899234.198,4483856.454,cns12
-8899387.288,4483995.246,cns13
-8899192.965,4483992.838,cns13
-8899246.419,4484066.423,cns14
-8899332.734,4483902.989,cns14
-8899291.936,4484011.346,cns16
-8899341.959,4484062.365,cns17
-8899244.781,4483957.664,cns18
-8899170.986,4483939.477,cns18
-8899282.084,4483909.485,cns19
-8899343.174,4483961.546,cns20
-8899090.965,4483867.442,cns03
-8899521.824,4483688.005,cns05
-8899474.677,4483623.668,cns05
-8899357.797,4483850.659,cns05
-8899113.086,4483936.09,cns05
-8899223.177,4483782.955,cns05
-8899252.487,4483434.802,cns05
-8899233.605,4483493.488,cns05
-8899148.374,4483818.373,cns05
-8899303.726,4483537.401,cns05
-8899424.987,4484003.796,cns06
-8899338.598,4483662.618,cns06
-8899419.896,4483580.14,cns07
-8899474.866,4483495.179,cns07
-8899311.759,4483409.493,cns07
-8899215.842,4483693.783,cns07
-8899416.516,4483725.547,cns07
-8899484.114,4483748.695,cns07
-8899286.888,4483804.263,cns08
-8899543.345,4483799.941,cns10
-8899118.1,4483710.16,cns10
-8899403.931,4483633.69,cns10
-8899080.258,4483796.797,cns11
-8899427.013,4483796.223,cns12
-8899275.035,4483733.802,cns12
-8899270.97,4483944.114,cns12
-8899402.782,4483935.882,cns12
-8899405.536,4483512.461,cns13
-8899490.088,4483566.783,cns14
-8899533.056,4483893.056,cns14
-8899353.843,4483779.317,cns14
-8899423.974,4483877.601,cns14
-8899223.215,4483632.981,cns14
-8899464.456,4483672.565,cns14
-8899361.864,4483578.939,cns14
-8899560.323,4483579.913,cns14
-8899124.312,4483550.732,cns15
-8899476.445,4483936.651,cns15
-8899294.403,4483466.561,cns15
-8899158.427,4483613.513,cns15
-8899486.893,4483843.742,cns15
-8899287.82,4483663.503,cns16
-8899146.668,4483873.022,cns16
-8899167.934,4483684.329,cns16
-8899289.976,4483875.648,cns16
-8899064.317,4483704.091,cns16
-8899588.253,4483935.52,cns16
-8899091.139,4483645.241,cns16
-8899362.694,4483359.384,cns17
-8899590.82,4483793.015,cns18
-8899170.581,4483752.313,cns18
-8899219.262,4483827.329,cns18
-8899346.486,4483733.633,cns18
-8899366.02,4483451.953,cns18
-8899290.143,4483598.905,cns18
-8899534.907,4483948.343,cns18
-8899170.822,4483519.062,cns18
-8899215.811,4483898.697,cns18
-8899575.588,4483719.29,cns18
-8899228.157,4483561.701,cns19
-8899079.362,4483752.475,cns20
-8900926.113,4477056.556,cns15
-8900591.901,4477014.533,cns14
-8900715.041,4476874.877,cns17
-8900597.491,4476929.452,cns04
-8900618.341,4476751.092,cns04
-8900938.932,4476759.443,cns05
-8900951.721,4476859.276,cns05
-8900818.754,4476589.211,cns05
-8900609.202,4477048.105,cns05
-8900764.81,4476535.065,cns05
-8900659.089,4476893.244,cns05
-8900973.243,4476802.093,cns07
-8901055.596,4476942.822,cns07
-8900824.771,4476894.939,cns07
-8900688.904,4476937.385,cns07
-8900680.257,4476784.592,cns07
-8900773.786,4476943.547,cns07
-8900824.083,4476509.756,cns07
-8900835.367,4476947.343,cns08
-8900768.367,4477107.501,cns08
-8901000.769,4476909.013,cns08
-8900774.785,4477047.614,cns08
-8900745.929,4476593.751,cns09
-8900735.539,4476733.245,cns10
-8900619.318,4476822.536,cns10
-8900901.225,4477035.771,cns10
-8900926.458,4476630.488,cns12
-8900926.236,4476908.239,cns12
-8900683.146,4476619.326,cns12
-8900844.852,4476418.566,cns12
-8900779.127,4476991.414,cns13
-8900868.879,4476865.63,cns14
-8900968.462,4476663.169,cns14
-8901030.661,4477004.283,cns14
-8900725.323,4476996.051,cns14
-8900673.991,4476849.876,cns14
-8900793.077,4476728.63,cns15
-8900740.48,4476661.964,cns15
-8901023.074,4476853.3,cns16
-8900874.187,4476679.202,cns16
-8900995.378,4476715.635,cns16
-8900636.635,4476650.995,cns16
-8900873.602,4476821.401,cns16
-8900887.142,4476476.158,cns16
-8900822.255,4476771.715,cns16
-8900952.402,4477009.651,cns16
-8900709.959,4477066.345,cns16
-8900670.751,4476713.776,cns16
-8900642.442,4476965.074,cns16
-8900787.359,4476834.065,cns16
-8901059.503,4476791.127,cns18
-8900667.75,4477007.149,cns18
-8900814.772,4476660.552,cns18
-8900878.887,4476750.499,cns18
-8901090.468,4476877.036,cns18
-8900728.166,4476794.046,cns18
